#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2020-03-24-00-39-41
#fields	
#types	
ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	version	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	tags	username	password	proxied	orig_fuids	orig_filenames	orig_mime_types	resp_fuids	resp_filenames	resp_mime_types
1258397515.853243	ClvmPe23QFZlxOlfK7	192.168.1.102	2756	140.211.166.134	80	2	PROPFIND	updateext.services.openoffice.org	/ProductUpdateService/check.Update	-	1.1	OpenOffice.org 3.1 (310m19(Build:9420); Windows; x86; BundledLanguages=en-US)	207	342	405	Method Not Allowed	-	-	(empty)	-	-	-	FNQFxE3PAmcs09BW0j	-	application/xml	FHUaI13Ni39iU3M9Ng	-	text/html
1258397516.092843	CJI4V2QsqkOrssuy6	192.168.1.102	2757	140.211.166.134	80	1	GET	updateext.services.openoffice.org	/ProductUpdateService/check.Update	-	1.1	OpenOffice.org 3.1 (310m19(Build:9420); Windows; x86; BundledLanguages=en-US)	0	362059	200	OK	-	-	(empty)	-	-	-	-	-	-	FmL9M421y0IXYcHDrc	-	text/atom
1258397516.992530	CJI4V2QsqkOrssuy6	192.168.1.102	2757	140.211.166.134	80	2	PROPFIND	updateext.services.openoffice.org	/ProductUpdateService/check.Update	-	1.1	OpenOffice.org 3.1 (310m19(Build:9420); Windows; x86; BundledLanguages=en-US)	207	342	405	Method Not Allowed	-	-	(empty)	-	-	-	FqZzNP2mAEnGs27LB5	-	application/xml	FpIFBYMJjdTPZUyB9	-	text/html
1258397519.709080	CypuIw2C19LKjvbik1	192.168.1.102	2748	74.125.19.105	80	5	GET	www.google.com	/url?sa=t&source=web&ct=res&cd=1&ved=0CAgQFjAA&url=http://www.wikipedia.org/&rct=j&q=wikipedia&ei=8J8BS6rdGpHWsQP9u4GICw&usg=AFQjCNFuj8ugo50KqSwBLuIaoXbjnnIuiw	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	368	200	OK	-	-	(empty)	-	-	-	-	-	-	FoLU7P2Ei63MKUmAE2	-	text/html
1258397519.816008	CB5jjL7r99IyhCc0j	192.168.1.102	2754	208.80.152.2	80	2	GET	www.wikipedia.org	/	http://www.google.com/url?sa=t&source=web&ct=res&cd=1&ved=0CAgQFjAA&url=http%3A%2F%2Fwww.wikipedia.org%2F&rct=j&q=wikipedia&ei=8J8BS6rdGpHWsQP9u4GICw&usg=AFQjCNFuj8ugo50KqSwBLuIaoXbjnnIuiw	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	46419	200	OK	-	-	(empty)	-	-	-	-	-	-	FmgiEE3QdWxtOxLcy	-	text/html
1258397520.362910	C9qipR1a1QaBcXu6sa	192.168.1.102	2758	208.80.152.2	80	1	GET	en.wikipedia.org	/favicon.ico	-	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	318	200	OK	-	-	(empty)	-	-	-	-	-	-	F9M6SI2Wft7Xlh2bb9	-	image/x-icon
1258397520.367406	CHLh4j4QGC7fP00hbe	192.168.1.102	2759	208.80.152.2	80	1	GET	en.wikipedia.org	/skins-1.5/monobook/main.css	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	23103	200	OK	-	-	(empty)	-	-	-	-	-	-	FhGHAB1Tk2Zvn0Ouk2	-	text/plain
1258397520.946791	CFZTNHY5WJIU9B9pl	192.168.1.102	2762	208.80.152.3	80	1	GET	upload.wikimedia.org	/wikipedia/commons/b/bd/Bookshelf-40x201_6.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	506	200	OK	-	-	(empty)	-	-	-	-	-	-	F3yTNj1owPMOtol0jk	-	image/png
1258397521.002757	CYSLLq2Oab0pG0gKPl	192.168.1.102	2766	208.80.152.2	80	1	GET	meta.wikimedia.org	/images/wikimedia-button.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	890	200	OK	-	-	(empty)	-	-	-	-	-	-	F1hAM64hTWy9s4GiGc	-	image/png
1258397520.945549	CFDe7j4f25s8kKf02	192.168.1.102	2760	208.80.152.3	80	1	GET	upload.wikimedia.org	/wikipedia/commons/6/62/174px-Wikipedia-word1_7.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1479	200	OK	-	-	(empty)	-	-	-	-	-	-	FpQEAC49V72XW4h47i	-	image/png
1258397520.948294	C5lgF82pZo3zOrJ3P6	192.168.1.102	2763	208.80.152.3	80	1	GET	upload.wikimedia.org	/wikipedia/commons/thumb/b/b4/Wiktionary-logo-en.png/35px-Wiktionary-logo-en.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	3967	200	OK	-	-	(empty)	-	-	-	-	-	-	FeQqTx4UpMyrkx6O0i	-	image/png
1258397520.948297	Cvwljv2rHnZb00X42b	192.168.1.102	2764	208.80.152.3	80	1	GET	upload.wikimedia.org	/wikipedia/commons/thumb/8/8a/Wikinews-logo.png/35px-Wikinews-logo.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2136	200	OK	-	-	(empty)	-	-	-	-	-	-	FptEyu3nFs0YDJofO9	-	image/png
1258397520.948550	CNXQxx4ya8Ug3CVYMe	192.168.1.102	2765	208.80.152.3	80	1	GET	upload.wikimedia.org	/wikipedia/commons/thumb/f/fa/Wikiquote-logo.svg/35px-Wikiquote-logo.svg.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1931	200	OK	-	-	(empty)	-	-	-	-	-	-	F5HvyL1JnemyirZbYe	-	image/png
1258397521.051229	CFZTNHY5WJIU9B9pl	192.168.1.102	2762	208.80.152.3	80	2	GET	upload.wikimedia.org	/wikipedia/commons/thumb/f/fa/Wikibooks-logo.svg/35px-Wikibooks-logo.svg.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2106	200	OK	-	-	(empty)	-	-	-	-	-	-	FjkCCG4yYJROhO3Lpk	-	image/png
1258397520.946291	Cdzq8iQtoQByeShZ4	192.168.1.102	2761	208.80.152.3	80	1	GET	upload.wikimedia.org	/wikipedia/meta/2/2a/Nohat-logo-nowords-bgwhite-200px.jpg	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	11022	200	OK	-	-	(empty)	-	-	-	-	-	-	FtuDqA2xrVCTG3Pc41	-	image/jpeg
1258397521.136177	Cvwljv2rHnZb00X42b	192.168.1.102	2764	208.80.152.3	80	2	GET	upload.wikimedia.org	/wikipedia/commons/thumb/4/4c/Wikisource-logo.svg/35px-Wikisource-logo.svg.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2141	200	OK	-	-	(empty)	-	-	-	-	-	-	FQX7TsuXouNSJfKPi	-	image/png
1258397521.143923	CNXQxx4ya8Ug3CVYMe	192.168.1.102	2765	208.80.152.3	80	2	GET	upload.wikimedia.org	/wikipedia/commons/thumb/9/91/Wikiversity-logo.svg/35px-Wikiversity-logo.svg.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1105	200	OK	-	-	(empty)	-	-	-	-	-	-	FHkonI1YT41vmIXw7a	-	image/png
1258397521.147914	C5lgF82pZo3zOrJ3P6	192.168.1.102	2763	208.80.152.3	80	2	GET	upload.wikimedia.org	/wikipedia/commons/thumb/4/4a/Commons-logo.svg/35px-Commons-logo.svg.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1902	200	OK	-	-	(empty)	-	-	-	-	-	-	FgFgD51rc7874SBf0e	-	image/png
1258397521.154414	CFZTNHY5WJIU9B9pl	192.168.1.102	2762	208.80.152.3	80	3	GET	upload.wikimedia.org	/wikipedia/commons/thumb/7/75/Wikimedia_Community_Logo.svg/35px-Wikimedia_Community_Logo.svg.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2197	200	OK	-	-	(empty)	-	-	-	-	-	-	Fv3nj435eeR9juORnl	-	image/png
1258397521.132179	CFDe7j4f25s8kKf02	192.168.1.102	2760	208.80.152.3	80	2	GET	upload.wikimedia.org	/wikipedia/commons/thumb/d/df/Wikispecies-logo.svg/35px-Wikispecies-logo.svg.png	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2983	200	OK	-	-	(empty)	-	-	-	-	-	-	FsvX5645X0M72hOeu3	-	image/png
1258397523.710065	C9qipR1a1QaBcXu6sa	192.168.1.102	2758	208.80.152.2	80	2	GET	en.wikipedia.org	/	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	0	301	Moved Permanently	-	-	(empty)	-	-	-	-	-	-	-	-	-
1258397523.811498	CHLh4j4QGC7fP00hbe	192.168.1.102	2759	208.80.152.2	80	2	GET	en.wikipedia.org	/wiki/Main_Page	http://www.wikipedia.org/	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	54906	200	OK	-	-	(empty)	-	-	-	-	-	-	FYgcAG2ASK8DfceFm3	-	text/html
1258397524.181524	CHLh4j4QGC7fP00hbe	192.168.1.102	2759	208.80.152.2	80	3	GET	en.wikipedia.org	/skins-1.5/common/commonPrint.css?243z2	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	4496	200	OK	-	-	(empty)	-	-	-	-	-	-	Fd8lZr1KdHfr9Pis6g	-	text/plain
1258397524.267462	ClB6tO3cdHHAos1m6i	192.168.1.102	2770	208.80.152.2	80	1	GET	en.wikipedia.org	/w/index.php?title=MediaWiki:Print.css&usemsgcache=yes&ctype=text/css&smaxage=2678400&action=raw&maxage=2678400	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1674	200	OK	-	-	(empty)	-	-	-	-	-	-	F6OQQyaykLrfJlT4	-	text/plain
1258397524.181265	C9qipR1a1QaBcXu6sa	192.168.1.102	2758	208.80.152.2	80	3	GET	en.wikipedia.org	/skins-1.5/common/shared.css?243z2	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	15287	200	OK	-	-	(empty)	-	-	-	-	-	-	FRexBlj6WZ2GQa9Oh	-	text/plain
1258397524.297690	CHLh4j4QGC7fP00hbe	192.168.1.102	2759	208.80.152.2	80	4	GET	en.wikipedia.org	/w/index.php?title=MediaWiki:Handheld.css&usemsgcache=yes&ctype=text/css&smaxage=2678400&action=raw&maxage=2678400	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	403	200	OK	-	-	(empty)	-	-	-	-	-	-	FrTtth2XtUV0zQTKv1	-	text/plain
1258397524.265710	Cy53Kf18PjGt2vU7G	192.168.1.102	2768	208.80.152.2	80	1	GET	en.wikipedia.org	/skins-1.5/chick/main.css?243z2	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	7726	200	OK	-	-	(empty)	-	-	-	-	-	-	FiLJhb35KHfPp6L246	-	text/plain
1258397524.226736	Cdzq8iQtoQByeShZ4	192.168.1.102	2761	208.80.152.3	80	2	GET	upload.wikimedia.org	/centralnotice/wikipedia/en/centralnotice.js?243z2	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	12633	200	OK	-	-	(empty)	-	-	-	-	-	-	FNwJ2q3fI0KpPcLmlg	-	text/plain
1258397524.264714	C4cX3mn1dUTdZjbPf	192.168.1.102	2767	208.80.152.2	80	1	GET	en.wikipedia.org	/skins-1.5/monobook/main.css?243z2	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	23103	200	OK	-	-	(empty)	-	-	-	-	-	-	FSKjJT2uF57XxdQWy8	-	text/plain
1258397524.266709	Cl7Srr1OPj5jvBotZh	192.168.1.102	2769	208.80.152.2	80	1	GET	en.wikipedia.org	/w/index.php?title=MediaWiki:Common.css&usemsgcache=yes&ctype=text/css&smaxage=2678400&action=raw&maxage=2678400	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	24335	200	OK	-	-	(empty)	-	-	-	-	-	-	F4dfFMm9Wf5BCrpM	-	text/plain
1258397524.492187	ClB6tO3cdHHAos1m6i	192.168.1.102	2770	208.80.152.2	80	2	GET	en.wikipedia.org	/w/index.php?title=MediaWiki:Monobook.css&usemsgcache=yes&ctype=text/css&smaxage=2678400&action=raw&maxage=2678400	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	4894	200	OK	-	-	(empty)	-	-	-	-	-	-	FI517422KQaapKbWee	-	text/plain
1258397524.523796	CHLh4j4QGC7fP00hbe	192.168.1.102	2759	208.80.152.2	80	5	GET	en.wikipedia.org	/w/index.php?title=-&action=raw&maxage=2678400&gen=css	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	75	200	OK	-	-	(empty)	-	-	-	-	-	-	Feecr42ck40lHaSTT4	-	text/plain
1258397524.576767	C9qipR1a1QaBcXu6sa	192.168.1.102	2758	208.80.152.2	80	4	GET	en.wikipedia.org	/skins-1.5/common/ajax.js?urid=243z2	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	4777	200	OK	-	-	(empty)	-	-	-	-	-	-	FnyoDa3badXSgLbagi	-	text/plain
1258397524.609243	C4cX3mn1dUTdZjbPf	192.168.1.102	2767	208.80.152.2	80	2	GET	en.wikipedia.org	/skins-1.5/common/mwsuggest.js?urid=243z2	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	25663	200	OK	-	-	(empty)	-	-	-	-	-	-	FzBmtI13w0dvSShJzg	-	text/plain
1258397524.638256	Cl7Srr1OPj5jvBotZh	192.168.1.102	2769	208.80.152.2	80	2	GET	en.wikipedia.org	/w/index.php?title=-&action=raw&gen=js&useskin=monobook&urid=243z2_319406805	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	18253	200	OK	-	-	(empty)	-	-	-	-	-	-	FMTE3o2Ldz6c4PanQi	-	text/plain
1258397524.576018	Cy53Kf18PjGt2vU7G	192.168.1.102	2768	208.80.152.2	80	2	GET	en.wikipedia.org	/skins-1.5/common/wikibits.js?urid=243z2_1254880607	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	32068	200	OK	-	-	(empty)	-	-	-	-	-	-	FfkWtj4zCTgkLCkT4f	-	text/plain
1258397525.112676	CYSLLq2Oab0pG0gKPl	192.168.1.102	2766	208.80.152.2	80	2	GET	meta.wikimedia.org	/w/index.php?title=MediaWiki:Wikiminiatlas.js&action=raw&ctype=text/javascript&smaxage=21600&maxage=86400	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	15351	200	OK	-	-	(empty)	-	-	-	-	-	-	Fc7wTO2li4w4q1fzk3	-	text/plain
1258397525.120423	ClB6tO3cdHHAos1m6i	192.168.1.102	2770	208.80.152.2	80	3	GET	en.wikipedia.org	/skins-1.5/monobook/headbg.jpg	http://en.wikipedia.org/skins-1.5/monobook/main.css?243z2	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	7881	200	OK	-	-	(empty)	-	-	-	-	-	-	FjGstf1vr1FAM5VLIh	-	image/jpeg
1258397525.389262	Cvwljv2rHnZb00X42b	192.168.1.102	2764	208.80.152.3	80	3	GET	upload.wikimedia.org	/wikipedia/commons/b/b1/Wikipedia-logo-small_(Fundraising_2009).png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	550	200	OK	-	-	(empty)	-	-	-	-	-	-	FMMaun3SR9JoyBJf2e	-	image/png
1258397525.420240	CNXQxx4ya8Ug3CVYMe	192.168.1.102	2765	208.80.152.3	80	3	GET	upload.wikimedia.org	/wikipedia/commons/7/71/Wikipedia-logo-73x70.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5064	200	OK	-	-	(empty)	-	-	-	-	-	-	FnbZju1bLTD5717Mk5	-	image/png
1258397525.544912	C5lgF82pZo3zOrJ3P6	192.168.1.102	2763	208.80.152.3	80	3	GET	upload.wikimedia.org	/wikipedia/commons/0/06/Button-wavy-blue.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	991	200	OK	-	-	(empty)	-	-	-	-	-	-	F5L7lJ2uMKrLLZgrvb	-	image/png
1258397525.597629	CHLh4j4QGC7fP00hbe	192.168.1.102	2759	208.80.152.2	80	6	GET	en.wikipedia.org	/skins-1.5/monobook/bullet.gif	http://en.wikipedia.org/skins-1.5/monobook/main.css?243z2	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	50	200	OK	-	-	(empty)	-	-	-	-	-	-	FxfKdg3rScoZMlmJf4	-	image/gif
1258397525.598122	C9qipR1a1QaBcXu6sa	192.168.1.102	2758	208.80.152.2	80	5	GET	en.wikipedia.org	/skins-1.5/common/images/poweredby_mediawiki_88x31.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1927	200	OK	-	-	(empty)	-	-	-	-	-	-	FXhnlJ132IXA1B26v2	-	image/png
1258397525.600619	C4cX3mn1dUTdZjbPf	192.168.1.102	2767	208.80.152.2	80	3	GET	en.wikipedia.org	/images/wikimedia-button.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	890	200	OK	-	-	(empty)	-	-	-	-	-	-	FTP5Pn2Dsi9Ei0o0ke	-	image/png
1258397525.601119	Cl7Srr1OPj5jvBotZh	192.168.1.102	2769	208.80.152.2	80	3	GET	en.wikipedia.org	/skins-1.5/monobook/user.gif	http://en.wikipedia.org/skins-1.5/monobook/main.css?243z2	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	325	200	OK	-	-	(empty)	-	-	-	-	-	-	FWcuip3GHLFG717Gsj	-	image/gif
1258397525.619364	CNXQxx4ya8Ug3CVYMe	192.168.1.102	2765	208.80.152.3	80	4	GET	upload.wikimedia.org	/wikipedia/commons/thumb/6/6c/Lesseur-Jadwiga.jpg/71px-Lesseur-Jadwiga.jpg	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	3073	200	OK	-	-	(empty)	-	-	-	-	-	-	FYd8wB4Ul3qUdXL0zf	-	image/jpeg
1258397525.598125	CFDe7j4f25s8kKf02	192.168.1.102	2760	208.80.152.3	80	3	GET	upload.wikimedia.org	/wikipedia/en/thumb/e/e9/Bundesarchiv_Bild_183-1989-1104-437,_Berlin,_Demonstration_am_4._November.jpg/100px-Bundesarchiv_Bild_183-1989-1104-437,_Berlin,_Demonstration_am_4._November.jpg	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	3751	200	OK	-	-	(empty)	-	-	-	-	-	-	FwS5G11nSqVif5KxXl	-	image/jpeg
1258397525.544909	CFZTNHY5WJIU9B9pl	192.168.1.102	2762	208.80.152.3	80	4	GET	upload.wikimedia.org	/wikipedia/commons/thumb/d/d0/Trial_by_Jury_-_Chaos_in_the_Courtroom.png/100px-Trial_by_Jury_-_Chaos_in_the_Courtroom.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	16146	200	OK	-	-	(empty)	-	-	-	-	-	-	FZnagR3OXM0Y0PW2Wd	-	image/png
1258397525.621357	Cvwljv2rHnZb00X42b	192.168.1.102	2764	208.80.152.3	80	4	GET	upload.wikimedia.org	/wikipedia/commons/thumb/8/86/Ch.megacephala_wiki.jpg/250px-Ch.megacephala_wiki.jpg	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	11166	200	OK	-	-	(empty)	-	-	-	-	-	-	FhAqUO2Jw188jfXeA1	-	image/jpeg
1258397525.598871	Cdzq8iQtoQByeShZ4	192.168.1.102	2761	208.80.152.3	80	3	GET	upload.wikimedia.org	/wikipedia/en/thumb/6/67/MannyPacquiao_cropped.png/97px-MannyPacquiao_cropped.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	22304	200	OK	-	-	(empty)	-	-	-	-	-	-	FgYkly2lxG8yOL9uRe	-	image/png
1258397526.118301	C5lgF82pZo3zOrJ3P6	192.168.1.102	2763	208.80.152.3	80	4	GET	upload.wikimedia.org	/wikipedia/en/9/9d/Commons-logo-31px.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1694	200	OK	-	-	(empty)	-	-	-	-	-	-	FeTGYt48pZrQNrXAR6	-	image/png
1258397526.459085	CFDe7j4f25s8kKf02	192.168.1.102	2760	208.80.152.3	80	4	GET	upload.wikimedia.org	/wikipedia/en/f/f2/Wiktionary-logo-51px.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	478	200	OK	-	-	(empty)	-	-	-	-	-	-	FO0dPqDycllggvnxb	-	image/png
1258397526.507806	C5lgF82pZo3zOrJ3P6	192.168.1.102	2763	208.80.152.3	80	5	GET	upload.wikimedia.org	/wikipedia/en/4/46/Wikiquote-logo-51px.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1388	200	OK	-	-	(empty)	-	-	-	-	-	-	FK6Trj4vmG1jGpysr8	-	image/png
1258397526.442596	CNXQxx4ya8Ug3CVYMe	192.168.1.102	2765	208.80.152.3	80	5	GET	upload.wikimedia.org	/wikipedia/en/6/60/Wikinews-logo-51px.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2921	200	OK	-	-	(empty)	-	-	-	-	-	-	FSkXyr1Y8VJJI7woD4	-	image/png
1258397526.565268	Cvwljv2rHnZb00X42b	192.168.1.102	2764	208.80.152.3	80	5	GET	upload.wikimedia.org	/wikipedia/en/7/7f/Wikibooks-logo-35px.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1722	200	OK	-	-	(empty)	-	-	-	-	-	-	FnCP3miDjd9Q3Y03i	-	image/png
1258397526.582506	CFZTNHY5WJIU9B9pl	192.168.1.102	2762	208.80.152.3	80	5	GET	upload.wikimedia.org	/wikipedia/en/b/b6/Wikisource-logo-35px.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2280	200	OK	-	-	(empty)	-	-	-	-	-	-	FlAXAz2ERmgmR5yt9c	-	image/png
1258397526.669455	Cdzq8iQtoQByeShZ4	192.168.1.102	2761	208.80.152.3	80	4	GET	upload.wikimedia.org	/wikipedia/en/e/e3/Wikiversity-logo-41px.png	http://en.wikipedia.org/wiki/Main_Page	1.0	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1227	200	OK	-	-	(empty)	-	-	-	-	-	-	FomMeT2eTQo4r2pAUh	-	image/png
